GroupId,MakersId,percentage
47,211,0.12681541995728418
47,212,0.03072345649994731
47,213,0.002296835940221929
47,219,0.009654449156958513
47,220,0.1027273968363771
47,227,0.03327897785885948
47,228,0.0516675299429339
47,230,0.07525926202879026
47,231,0.22175409281282077
47,237,0.11823379725788603
47,238,0.20630144076814508
47,240,0.022575402583150474
47,244,0.04999666704687177
47,245,0.016267515163185055
47,247,0.11489010285189775
47,249,0.09360903638174996
47,250,0.12742661326351393
47,251,0.20665040563257253
47,252,0.00996851417994084
47,253,0.02081304294441086
47,254,0.006511474368445294
47,257,0.006090915430187485
51,15,0.0018320056180224735
51,16,0.00379909238464141
51,17,0.027662361855310076
51,21,0.010868391468344877
51,22,0.006130878128818651
51,30,0.025598853304305818
51,37,0.027952147715041065
51,116,0.0013208905937365973
51,117,0.06107016153250749
51,129,0.053695629076026125
51,132,0.0007093196389784377
51,136,0.04023255707963768
51,145,0.0001552546310120325
51,159,0.06375732564909174
51,165,0.19219689303938256
51,170,0.016795493290052334
51,179,0.11381602112745833
51,180,0.005883327371704573
51,184,0.08144039709065727
51,187,0.0005767277494942509
51,191,0.0
51,198,0.0030628350656722128
51,199,0.0013491879796182122
51,202,0.0968831213270524
51,206,0.013431475701925896
51,210,0.09131912144103571
51,211,0.30664629272462207
51,212,0.026243216544980054
51,213,0.018552354256307316
51,219,0.0061900576076562176
51,220,0.05685925710939069
51,227,0.06703175371302829
51,228,0.017616945919971014
51,230,0.03289242580111392
51,231,0.09645931675656054
51,237,0.0010446466082881677
51,238,0.00416522181687166
51,240,0.0034268922360780607
51,244,0.04636992036082827
51,245,0.03390549118765686
51,247,0.0016213602932187616
51,249,0.03273840742136966
51,250,0.032850582153893505
51,251,0.01694805008901691
51,252,0.020900533853571362
51,253,0.0002960169681033774
51,254,0.04026032609692839
51,257,0.0002083182999147837
60,15,0.015245488716291045
60,16,0.09792101627265871
60,17,0.12694441302815548
60,21,0.24817351241039265
60,22,0.10361615550314339
60,30,0.15660360606780524
60,37,0.31062809295166843
60,116,0.002595132912200051
60,117,0.09986311643739704
60,129,0.21507438230195597
60,132,0.0017088087254749553
60,136,0.1634061144050134
60,145,0.06359685980375132
60,159,0.022674083972052665
60,165,0.12790728084429093
60,170,0.07691785966335753
60,179,0.09876671618004422
60,180,0.09205499364239078
60,184,0.25181133666698097
60,187,0.04637935388964654
60,191,0.0
60,198,0.2006909025810689
60,199,0.04661705084230007
60,202,0.14415626124695707
60,206,0.23616610808870364
60,210,0.12456379966094216
60,211,0.06150792085290875
60,212,0.08420387848490854
60,213,0.13061737285845276
60,219,0.028318823177548875
60,220,0.043439099625236566
60,227,0.04969605957826686
60,228,0.11346953779377708
60,230,0.07322644653604114
60,231,0.14679446140043148
60,237,0.04391444105234028
60,238,0.13200679779863755
60,240,0.0861387302480494
60,244,0.07619720628207406
60,245,0.06545071214177392
60,247,0.13640584717802248
60,249,0.107539037651427
60,250,0.017231426286152634
60,251,0.05500028150039935
60,252,0.09503738349191018
60,253,0.03243921236393418
60,254,0.14775264593853807
60,257,0.04851924010036906
129,15,0.0007985172563989134
129,16,0.008053385519505525
129,17,0.013415980225467358
129,21,0.014314329688749655
129,22,0.031835116267062695
129,30,0.016889028096160066
129,37,0.04690924069755459
129,116,0.0012686173397771698
129,117,0.001702792847359866
129,129,0.025388969069546984
129,132,0.00047363995109523765
129,136,0.019386550283224807
129,145,0.0018532269339969834
129,159,0.0007529772300261223
129,165,0.030330682090650884
129,170,0.007821800636126806
129,179,0.0053098565638910605
129,180,0.009414228561183575
129,184,0.031526031954526405
129,187,0.013721044546528612
129,191,0.0
129,198,0.04249609730714057
129,199,0.004932763621590647
129,202,0.012609488371057345
129,206,0.017169875110270034
129,210,0.00933361914929298
129,211,0.004470039701941412
129,212,0.018327662325766537
129,213,0.001366999808006614
129,219,0.004710607963032847
129,220,0.002164778074751691
129,227,0.02096926104414092
129,228,0.008945289408581485
129,230,0.0014374377265812769
129,231,0.007435636766204407
129,237,0.011501558481297493
129,238,0.002281396129465665
129,240,0.005495579937394722
129,244,0.0009167949523701772
129,245,0.0016124666794452135
129,247,0.01775765542243736
129,249,0.011280938652381636
129,250,0.001449098460550844
129,251,0.0015199930732237982
129,252,0.0005542284171851523
129,253,0.0007333727768697312
129,254,0.0007706827500436677
129,257,0.0036179034940646056
143,15,0.005341590883742036
143,16,0.03161861106206806
143,17,0.031759255455480945
143,21,0.042691333209576736
143,22,0.0937843006047176
143,30,0.05483095366343191
143,37,0.13136664033818257
143,116,0.00699759227563674
143,117,0.009656934172121295
143,129,0.07054560121561111
143,132,0.002384710418261871
143,136,0.05239165304018497
143,145,0.012239384515227304
143,159,0.0023118264763261954
143,165,0.044038463112930214
143,170,0.027771912768346473
143,179,0.015448065536556262
143,180,0.033113739164656715
143,184,0.0960501903878859
143,187,0.04573815029219966
143,191,0.0
143,198,0.0932544340558961
143,199,0.029813357531462924
143,202,0.026264525571947316
143,206,0.06870519894833388
143,210,0.03159225842626036
143,211,0.010607847011020584
143,212,0.05634327381605034
143,213,0.008168054090423156
143,219,0.01868085469752934
143,220,0.01136360624245064
143,227,0.04699933864979246
143,228,0.03158507485522876
143,230,0.0073411331969685314
143,231,0.010084194799962908
143,237,0.04412367100779228
143,238,0.013011372644412086
143,240,0.02832984392209226
143,244,0.0075242880006997385
143,245,0.008060747417093513
143,247,0.06533197499470467
143,249,0.049267537373327536
143,250,0.00722011722948595
143,251,0.004916450536241804
143,252,0.0017627970473771074
143,253,0.0063563434126547155
143,254,0.006617908551050051
143,257,0.02254446582665924
156,15,0.0020105322436038933
156,16,0.04590540049474029
156,17,0.04217265268701771
156,21,0.08864969382545115
156,22,0.11309084158660232
156,30,0.07663562072168603
156,37,0.17163565244926626
156,116,0.0016391589103967182
156,117,0.006690243909241512
156,129,0.10384512589167577
156,132,0.001764039007817177
156,136,0.05171577643371304
156,145,0.009491300916003429
156,159,0.0010707484936433513
156,165,0.051988760206234025
156,170,0.035450441464038716
156,179,0.019583600375387523
156,180,0.03585722735070971
156,184,0.12584892312131452
156,187,0.05711992283283613
156,191,0.0
156,198,0.10212490084003491
156,199,0.03337988594568846
156,202,0.03541009322904624
156,206,0.08185063378261968
156,210,0.04399457525625083
156,211,0.015298869311170252
156,212,0.07007831262865469
156,213,0.011259526159244347
156,219,0.02968665828279687
156,220,0.015303518840811376
156,227,0.04836914873161895
156,228,0.03312053735193539
156,230,0.011027553335253109
156,231,0.007036629556394366
156,237,0.047949947476857546
156,238,0.014594143358872031
156,240,0.029587554822465747
156,244,0.0009998887835346827
156,245,0.011310429693817221
156,247,0.07720485123837734
156,249,0.04793703273437399
156,250,0.006006157157010379
156,251,0.0016649304681683281
156,252,0.0011606870987139397
156,253,0.005116483369958838
156,254,0.0009487112566022136
156,257,0.022093771678552008
161,15,0.002581223211558551
161,16,0.00804300355103094
161,17,0.002698818165320446
161,21,5.79348315681664e-05
161,22,0.0010406026994234467
161,30,0.003304649578232823
161,37,0.0024020409721898033
161,116,1.8278668017905864e-05
161,117,0.00019745846874968796
161,129,0.003967533379489867
161,132,0.0012468792347741934
161,136,0.017744979704948382
161,145,0.0002709068720339672
161,159,0.00024354535502097647
161,165,0.025645873811530873
161,170,0.0013764046267072455
161,179,0.0005236166544918443
161,180,0.0006665326217251747
161,184,0.0034458551344892815
161,187,0.0013402969137139527
161,191,0.0
161,198,0.0588138584453099
161,199,0.00020918169869467182
161,202,0.002653068361890766
161,206,0.0011467524371974736
161,210,0.0004795775850446639
161,211,5.205262703029031e-05
161,212,0.001397736258649292
161,213,0.0006630854548096755
161,219,8.589272850068463e-05
161,220,2.6278562716996597e-05
161,227,0.025571269138010253
161,228,7.667440064815276e-05
161,230,8.616935629891798e-05
161,231,3.372195594701181e-05
161,237,0.0034404148768954292
161,238,9.388346528715896e-05
161,240,0.000336683808387259
161,244,5.635509601922076e-06
161,245,3.6851627990607504e-05
161,247,0.00020193580196765926
161,249,0.006203204976835548
161,250,0.00011357248545613918
161,251,3.071468703891925e-05
161,252,8.096237096905006e-05
161,253,2.7740102022495167e-05
161,254,5.904164762278915e-07
161,257,0.012361105708024785
163,15,0.01740289367794305
163,16,0.08231442655266379
163,17,0.14641705325557444
163,21,0.25766252542279405
163,22,0.16527657029460557
163,30,0.20252681760860597
163,37,0.3224185183427885
163,116,0.07147973866094907
163,117,0.11322500065284692
163,129,0.21305932488408058
163,132,0.0051209741523372
163,136,0.2023522750854074
163,145,0.03520342010751922
163,159,0.019855284509029424
163,165,0.19604413531642337
163,170,0.09899673560751059
163,179,0.14703769265146677
163,180,0.10914011829961917
163,184,0.2163186728171744
163,187,0.10367059167615511
163,191,0.0
163,198,0.17816149425732233
163,199,0.10294675715537789
163,202,0.15753291742406358
163,206,0.21203610935412134
163,210,0.22094582614558858
163,211,0.14565055206066452
163,212,0.08001303801231316
163,213,0.023287387998825473
163,219,0.0734446733686475
163,220,0.11203487588427753
163,227,0.13542516276721245
163,228,0.13105811368784043
163,230,0.08435622344838561
163,231,0.16321611095345626
163,237,0.11537027995192481
163,238,0.17975873042823495
163,240,0.11832249936543064
163,244,0.0802869254607575
163,245,0.08840655167668898
163,247,0.20054097741324003
163,249,0.1428413257605766
163,250,0.043802886631075566
163,251,0.07274958654497791
163,252,0.029332312517520522
163,253,0.04968685739572655
163,254,0.09625957581795135
163,257,0.08845240471587443
172,15,0.0003075458534463953
172,16,0.01501837653681359
172,17,0.027770282858262926
172,21,0.0446717897491878
172,22,0.06563286565752295
172,30,0.037003402817061874
172,37,0.09095557174846072
172,116,1.4981397201596344e-05
172,117,0.00145514205105252
172,129,0.08036272319603902
172,132,0.00243002113042567
172,136,0.033545085128683066
172,145,9.433847553012713e-05
172,159,0.0009477594027198569
172,165,0.03371723289708509
172,170,0.010189246075807859
172,179,0.006353517067697466
172,180,0.020137882731216715
172,184,0.05820293552040398
172,187,0.02650046890897469
172,191,0.0
172,198,0.10163330065700321
172,199,0.011882865305813776
172,202,0.01173466647694745
172,206,0.01722802628328758
172,210,0.016055327746128664
172,211,0.004499123977273981
172,212,0.030493202782463976
172,213,0.00024311017944638746
172,219,0.010145373709329402
172,220,0.0024289702719717827
172,227,0.038192062194517824
172,228,0.015182391376491942
172,230,0.0027807288066452798
172,231,0.0014320696275653513
172,237,0.03733740115778739
172,238,0.007326339266824756
172,240,0.009772176215803362
172,244,0.00012257901499556996
172,245,0.002601807124618228
172,247,0.07306820654449887
172,249,0.015775744426875935
172,250,0.002575100586949744
172,251,7.565912037639128e-05
172,252,0.0012703504130380872
172,253,0.0005407034439620262
172,254,1.806642179970376e-05
172,257,0.000646289646946075
174,15,0.022668741268720535
174,16,0.13520097044945464
174,17,0.19509790321573373
174,21,0.3025157900542477
174,22,0.14268487062839327
174,30,0.19400756411217904
174,37,0.31992850963541314
174,116,0.0029543278794337633
174,117,0.08640558448784895
174,129,0.24804677673932168
174,132,0.008241870872310889
174,136,0.1461193721341118
174,145,0.04591213768935852
174,159,0.10363894983431472
174,165,0.29335326602457895
174,170,0.07245476995222404
174,179,0.15078055720905853
174,180,0.15181067270844104
174,184,0.3303326057558271
174,187,0.067765510649728
174,191,0.0
174,198,0.152401762112811
174,199,0.12376876392938696
174,202,0.156596744869137
174,206,0.2994050201643377
174,210,0.23027860245191953
174,211,0.1253045479353049
174,212,0.11577156602061368
174,213,0.006887152090415921
174,219,0.03581324954570945
174,220,0.08055558093974083
174,227,0.08251675355029009
174,228,0.18563399966789088
174,230,0.12277468316449515
174,231,0.18609582770080133
174,237,0.20896094583035799
174,238,0.10834054544185727
174,240,0.14876486115875828
174,244,0.06993662619497483
174,245,0.07915946015282387
174,247,0.32877292396057517
174,249,0.21745307216574444
174,250,0.03485121892943692
174,251,0.05693050959437207
174,252,0.009980339776268693
174,253,0.08130833118317458
174,254,0.08590570354669391
174,257,0.0036931214879177905
180,15,0.012129262519199416
180,16,0.055833582797491725
180,17,0.15701687564200864
180,21,0.2923965436404457
180,22,0.302655373687208
180,30,0.2095847418974748
180,37,0.32819381319093127
180,116,0.11124139382348867
180,117,0.09139500725068558
180,129,0.29640901580751217
180,132,0.025981851601625774
180,136,0.29405961940946496
180,145,0.009232967190862843
180,159,0.017702883210361328
180,165,0.26530842879639605
180,170,0.12073829498920996
180,179,0.1204082749013363
180,180,0.13021503990435554
180,184,0.24316632874070898
180,187,0.13618171485837557
180,191,0.0
180,198,0.24914030182546198
180,199,0.15329759304912358
180,202,0.1559514770208669
180,206,0.2179280526943795
180,210,0.21878200856880414
180,211,0.16527038301685376
180,212,0.1485330548301792
180,213,0.0010025144877269928
180,219,0.10535315005910893
180,220,0.08798019602731272
180,227,0.13120412516606447
180,228,0.1747174755822757
180,230,0.07149175214910072
180,231,0.11904896558017064
180,237,0.16001861309386312
180,238,0.29849225835364956
180,240,0.23371262543184187
180,244,0.03758766670486686
180,245,0.06877762099821141
180,247,0.3209977724253044
180,249,0.22870752360005664
180,250,0.08676000697796298
180,251,0.016487515163898233
180,252,0.011354917672897709
180,253,0.04815864610994187
180,254,0.007890426849089832
180,257,0.007451928021690649
192,15,0.0011182975632362258
192,16,0.08978026902197248
192,17,0.14102432910603954
192,21,0.17930488391741375
192,22,0.07230803627037592
192,30,0.12486184837088711
192,37,0.2259405424276295
192,116,5.3005385604063753e-05
192,117,0.03312519033610911
192,129,0.16351852621394056
192,132,0.0010152398825861535
192,136,0.07936394388725761
192,145,0.05984968791388834
192,159,0.023878687683277115
192,165,0.2096244025064055
192,170,0.07064955969236437
192,179,0.03673291140981689
192,180,0.08783650835624834
192,184,0.30639788861248424
192,187,0.053382076016904624
192,191,0.0
192,198,0.08404646426318423
192,199,0.13496896867352878
192,202,0.11474883406034436
192,206,0.17710493989729983
192,210,0.058910514529691906
192,211,0.10606897436592001
192,212,0.1295676048939868
192,213,0.0070514163707083135
192,219,0.022041604737986414
192,220,0.021188124417614494
192,227,0.09479843809770999
192,228,0.0937353854209954
192,230,0.006447672385685786
192,231,0.11334689185632049
192,237,0.1044703855188847
192,238,0.023456562815384278
192,240,0.14391199051866707
192,244,0.013919526220525752
192,245,0.0462681119574844
192,247,0.26605964962689693
192,249,0.11219287096097202
192,250,0.0027089977823576326
192,251,0.0014370348613830717
192,252,0.007237757040847329
192,253,0.011033652420515327
192,254,6.039683189076421e-06
192,257,5.7264610827893257e-05
193,15,0.04602200879410512
193,16,0.1419676746986399
193,17,0.20313844162567968
193,21,0.2724290042659188
193,22,0.19083718653763404
193,30,0.21101549467853167
193,37,0.3189912454828997
193,116,0.004531029173985026
193,117,0.09559132876569514
193,129,0.24755408609107712
193,132,0.02282848592835459
193,136,0.15451367499715288
193,145,0.045504515886053094
193,159,0.10221124805738308
193,165,0.2968040942428101
193,170,0.08255634632937293
193,179,0.15189465339385314
193,180,0.1473177098524961
193,184,0.3515628826091226
193,187,0.09554544079902179
193,191,0.0
193,198,0.14201605392683297
193,199,0.14287381994214116
193,202,0.15936158255816413
193,206,0.2774062369897554
193,210,0.19078611967478767
193,211,0.15179939553288097
193,212,0.14356980275177514
193,213,0.011283048279224219
193,219,0.015702249820958726
193,220,0.09151262268561439
193,227,0.08623779547306334
193,228,0.19187793007823076
193,230,0.09434083067743534
193,231,0.16517875019528824
193,237,0.20846343352253027
193,238,0.10138678839173994
193,240,0.14738917845254326
193,244,0.07879714664267612
193,245,0.06776278553153418
193,247,0.3116503783867832
193,249,0.2052913832319345
193,250,0.05387207617246229
193,251,0.06713382479114827
193,252,0.015496405938869902
193,253,0.09108362352166818
193,254,0.03385488639298887
193,257,0.005783954612637456
194,15,0.15891256803390807
194,16,0.047199143137579155
194,17,0.1576249301345516
194,21,0.04332775492004558
194,22,0.0646458447536414
194,30,0.05544510569778287
194,37,0.06900126723350689
194,116,0.002143656159745046
194,117,0.09875840276282227
194,129,0.09343713584546316
194,132,0.1651149715229662
194,136,0.20182012801303528
194,145,0.03063303299386819
194,159,0.23287891995192916
194,165,0.2867352047968063
194,170,0.01797947251195638
194,179,0.16566640390684442
194,180,0.040037663201856026
194,184,0.0792838408043033
194,187,0.02364067463719372
194,191,0.0
194,198,0.06870887368924833
194,199,0.05835865104728157
194,202,0.1969468910466274
194,206,0.07469813877422733
194,210,0.07624458698106037
194,211,0.14335626989743863
194,212,0.04269081188399651
194,213,0.003334997067923491
194,219,0.004358173849875567
194,220,0.12339758528324839
194,227,0.03455418036698379
194,228,0.0711144816005766
194,230,0.09276075075419238
194,231,0.22162558332646384
194,237,0.16700339036402564
194,238,0.24118956399852554
194,240,0.037923067721460695
194,244,0.0530317234242673
194,245,0.024534835158634787
194,247,0.175305196283808
194,249,0.11259871715901555
194,250,0.1279378217144252
194,251,0.20857177166778065
194,252,0.007030763618616635
194,253,0.02957099249803888
194,254,0.006871915892761148
194,257,0.0014339313371500623
195,15,0.056095536427590055
195,16,0.15917502407300796
195,17,0.22958989024084903
195,21,0.3651236010282887
195,22,0.18999119239949497
195,30,0.2067908462085478
195,37,0.3898728601388876
195,116,0.00913030551280374
195,117,0.11616314421117332
195,129,0.28456851642415393
195,132,0.03790046734096298
195,136,0.18168880187515915
195,145,0.052717919567642456
195,159,0.11062048786551593
195,165,0.3348736827874294
195,170,0.06748503059055799
195,179,0.15951174604737944
195,180,0.1577256664171312
195,184,0.3656921868065334
195,187,0.07330933091112109
195,191,0.0
195,198,0.16072865934751246
195,199,0.1419078890462476
195,202,0.20215781222879203
195,206,0.3426630521109076
195,210,0.21471787135647424
195,211,0.16221369917050077
195,212,0.12918478233135644
195,213,0.013000965352713934
195,219,0.032280515314194444
195,220,0.08174071647430334
195,227,0.08032406371476636
195,228,0.19115759590724155
195,230,0.0861835032991168
195,231,0.1836187844037824
195,237,0.22009472737365396
195,238,0.11364639071000789
195,240,0.14609536569679868
195,244,0.06370281478989798
195,245,0.07833776889679643
195,247,0.33875037738497266
195,249,0.22172691855749602
195,250,0.052913473417638614
195,251,0.08371799535290637
195,252,0.020122428521324804
195,253,0.09316468430082797
195,254,0.05064998862914632
195,257,0.012761710500274852
196,15,0.13321478656063038
196,16,0.017269590575815334
196,17,0.1739831319018783
196,21,0.08116496407008829
196,22,0.06431800026585392
196,30,0.061683801466261776
196,37,0.17646684607310212
196,116,0.0008825474350042209
196,117,0.08785741927891791
196,129,0.10351221892241046
196,132,0.04989226423203945
196,136,0.1528069214790229
196,145,0.039763286717345636
196,159,0.17314074888713715
196,165,0.26231170397271814
196,170,0.00848453624804921
196,179,0.1265187584953408
196,180,0.03723317379831917
196,184,0.029077386414087414
196,187,0.028334977767994634
196,191,0.0
196,198,0.007376217594962024
196,199,0.07720026905006712
196,202,0.21259328699256913
196,206,0.17988223707924492
196,210,0.0832972603284361
196,211,0.1531677954786801
196,212,0.032871261120343415
196,213,0.0014563510822426906
196,219,0.0007227488207511804
196,220,0.10649699825465417
196,227,0.022701939411594686
196,228,0.09312998482344322
196,230,0.05488262151819418
196,231,0.18603436877855445
196,237,0.21973044661624877
196,238,0.09207605719900079
196,240,0.05884969899958984
196,244,0.05746227058878775
196,245,0.02295868064925628
196,247,0.17565208142680908
196,249,0.11680528480454516
196,250,0.08191204819289123
196,251,0.05929412295048707
196,252,0.006103390170549984
196,253,0.03095530248663331
196,254,0.00029781676571853194
196,257,0.0011269394789266585
