GroupId,MakersId,percentage
47,187,0.15056110085107577
47,191,0.0
47,198,0.2320781781887397
47,199,0.1628084652698957
47,202,0.17788239971567424
47,206,0.2795739510598091
47,210,0.28435480654335177
47,211,0.20463710154096285
47,212,0.21030425195425664
47,213,0.17112810879181592
47,219,0.11793422916548545
47,220,0.17556883212433666
47,227,0.1580486135987135
47,228,0.2452035985261827
47,230,0.20665552012431315
47,231,0.26354207581816574
47,237,0.2567058473061293
47,238,0.2074059346356453
47,240,0.2241510127981504
47,244,0.09891328569024037
47,245,0.1576487015073116
47,247,0.2868549481798441
47,249,0.2403930009653171
47,250,0.09730681917551673
47,251,0.15611541704871715
47,252,0.1051688409762648
47,253,0.11755931833179006
47,254,0.24137190996836394
47,257,0.09091592538051116
51,15,0.06526587655146916
51,16,0.17494276095004307
51,17,0.1514547292202238
51,21,0.1703932856520017
51,22,0.17552700837453206
51,30,0.1979831521000181
51,37,0.21383708963791528
51,116,0.07335941245158513
51,117,0.13067831640893762
51,129,0.21190867324670157
51,132,0.04364955226580302
51,136,0.18109061014957917
51,145,0.08505468194683392
51,159,0.08767788608868916
51,165,0.15805628448724746
51,170,0.12080819147919851
51,179,0.14522643014788628
51,180,0.1592429063536904
51,184,0.198428421591719
51,187,0.11033555443088214
51,191,0.0
51,198,0.17016935596863428
51,199,0.11854536024232705
51,202,0.13243125677108764
51,206,0.20593140770991644
51,210,0.20844146609306335
51,211,0.15189790104826292
51,212,0.15427291503659002
51,213,0.1274307479461034
51,219,0.08677328239988398
51,220,0.12911039176914427
51,227,0.11533937950929006
51,228,0.1800626249927463
51,230,0.15364036411046983
51,231,0.19675463636716206
51,237,0.1933084378639857
51,238,0.15393085074093607
51,240,0.16493465627233186
51,244,0.07245486891931957
51,245,0.11596479788422584
51,247,0.21563528229792914
51,249,0.1761936851673656
51,250,0.07052610388823918
51,251,0.11614773074785868
51,252,0.07724361307919025
51,253,0.08711858448528108
51,254,0.17977460225423178
51,257,0.06672477622826894
60,15,0.02051571103797678
60,16,0.0570113074076863
60,17,0.050185306766744014
60,21,0.05496204084211573
60,22,0.055342305159226585
60,30,0.06553726800015017
60,37,0.07010793140367146
60,116,0.024169902211085486
60,117,0.04193027866842489
60,129,0.07239558809358307
60,132,0.013944677910875232
60,136,0.057913214336607045
60,145,0.02770553133669912
60,159,0.027625977845258498
60,165,0.05312068654781314
60,170,0.03806740033227137
60,179,0.04557260208313881
60,180,0.05430673838185263
60,184,0.08201813097642582
60,187,0.03556959114349491
60,191,0.0
60,198,0.056686517377898746
60,199,0.03751290553299696
60,202,0.04302810501904189
60,206,0.06909850278219659
60,210,0.0702800996295929
60,211,0.04812527539435177
60,212,0.05234618443936481
60,213,0.043636058380742714
60,219,0.029300219081338674
60,220,0.04055413249050105
60,227,0.03670757541396266
60,228,0.062451120298839
60,230,0.048281575442669276
60,231,0.0630797604164356
60,237,0.06239662916787656
60,238,0.051021652767832146
60,240,0.053364340389496945
60,244,0.024040658405208647
60,245,0.03834656159686373
60,247,0.06792389163021206
60,249,0.05641921846820129
60,250,0.0222159535824169
60,251,0.03711875206004787
60,252,0.026259604776529524
60,253,0.02872178846237592
60,254,0.05872195859175517
60,257,0.02131891916693534
129,15,0.08840086214520314
129,16,0.23886136213938394
129,17,0.20727208071621694
129,21,0.23124064817422568
129,22,0.24493207726815736
129,30,0.27297083228224456
129,37,0.29097070131036973
129,116,0.10508557418455379
129,117,0.17350026051093942
129,129,0.29374405471836507
129,132,0.0600001003706094
129,136,0.24652249549559688
129,145,0.12073854426618176
129,159,0.12085535073005103
129,165,0.21127406411776037
129,170,0.1673680895929614
129,179,0.1980305960345449
129,180,0.2224817912413288
129,184,0.26777691057309355
129,187,0.1541927717475578
129,191,0.0
129,198,0.23671829222579194
129,199,0.16747999989023113
129,202,0.18090424864280102
129,206,0.28643592300288606
129,210,0.2898281384071316
129,211,0.20569514037307465
129,212,0.21549760727535863
129,213,0.17575364401846222
129,219,0.12098231282833583
129,220,0.1805216971571598
129,227,0.1634601340299905
129,228,0.2521934391805839
129,230,0.20787229827708667
129,231,0.26391942234653415
129,237,0.2617911092360012
129,238,0.2077743163213184
129,240,0.2290903256660459
129,244,0.10080152665976723
129,245,0.15989448861642316
129,247,0.28969982721739346
129,249,0.2446545617222184
129,250,0.09907297877135215
129,251,0.15541380781567457
129,252,0.10782810660182601
129,253,0.12081186137932204
129,254,0.24458884349977128
129,257,0.09301237674674602
143,15,0.0568604287883592
143,16,0.15158419341457133
143,17,0.13098859112887157
143,21,0.14670803309196517
143,22,0.15099924887929644
143,30,0.17163135782391037
143,37,0.1875407602105822
143,116,0.0624873822111459
143,117,0.11227083444853365
143,129,0.1839724659514265
143,132,0.037773098888851345
143,136,0.1563727501929898
143,145,0.07357698469644501
143,159,0.07541137820198422
143,165,0.13672840637820108
143,170,0.10407230048155298
143,179,0.12387977816785375
143,180,0.13765207441660748
143,184,0.17231329122469538
143,187,0.09533054716530301
143,191,0.0
143,198,0.14701449608518963
143,199,0.10257065709502924
143,202,0.11503552229631515
143,206,0.17891458379370825
143,210,0.18035179765096732
143,211,0.13015708884312993
143,212,0.13340184002641647
143,213,0.11091502941790081
143,219,0.07513174037769357
143,220,0.11156792477482841
143,227,0.09978550573190054
143,228,0.1551380698944067
143,230,0.1326596576897871
143,231,0.16951836432729447
143,237,0.16904226938883463
143,238,0.13227413354648485
143,240,0.14266045108614933
143,244,0.06260579137338532
143,245,0.09928480914660863
143,247,0.18732070937043144
143,249,0.1521344237384342
143,250,0.06063220335715482
143,251,0.09904935056254978
143,252,0.06659400862907724
143,253,0.0756864677278363
143,254,0.15377037745146524
143,257,0.05761420011520386
156,15,0.08751952283912234
156,16,0.23514887342850369
156,17,0.20343765708662215
156,21,0.2307187907397747
156,22,0.23916969786087672
156,30,0.26635622829198835
156,37,0.28529138962427775
156,116,0.10100560002028942
156,117,0.17451810389757155
156,129,0.2850501538032577
156,132,0.05865429550409317
156,136,0.24410164073491708
156,145,0.11642226229111353
156,159,0.11948737267936979
156,165,0.2135044066607952
156,170,0.16407803131474388
156,179,0.19770348630845547
156,180,0.2145732054430427
156,184,0.2618058529992898
156,187,0.1506200186908245
156,191,0.0
156,198,0.23008153811097146
156,199,0.161740717664361
156,202,0.1789794306953748
156,206,0.2776776728530725
156,210,0.28122078130642575
156,211,0.20541426551838715
156,212,0.20798065259500786
156,213,0.1698081064224243
156,219,0.11703688364337991
156,220,0.17652511845032373
156,227,0.15768370032310486
156,228,0.24335749465407747
156,230,0.20747741123040517
156,231,0.2644742497801781
156,237,0.25629786650339764
156,238,0.20773965509401426
156,240,0.22331662488480408
156,244,0.09836375912030539
156,245,0.1558631493896246
156,247,0.2883281037211418
156,249,0.23955495539638733
156,250,0.09675387271812984
156,251,0.15633711695671082
156,252,0.10451287232960264
156,253,0.11687981883684793
156,254,0.241289371997118
156,257,0.09055577486753463
161,15,0.07942148298025131
161,16,0.21276187967686427
161,17,0.1840801447156876
161,21,0.20836374660332999
161,22,0.21513031621774037
161,30,0.24101780567850387
161,37,0.2592077776789665
161,116,0.09047323589523633
161,117,0.15817552895256967
161,129,0.25782641271750134
161,132,0.05309694608052572
161,136,0.2205685644577711
161,145,0.10470263411601384
161,159,0.10761175765877679
161,165,0.1928200202683608
161,170,0.1478376965674143
161,179,0.17786922678351402
161,180,0.1939187612045895
161,184,0.23809055425226688
161,187,0.1357281595468521
161,191,0.0
161,198,0.20778615027666092
161,199,0.14552596832315126
161,202,0.1618501176436742
161,206,0.25110192596912384
161,210,0.2540556341409683
161,211,0.18546374514698982
161,212,0.18795352070419877
161,213,0.15418281257152558
161,219,0.10577509690214086
161,220,0.15878689371877247
161,227,0.1418880929549535
161,228,0.21969696472991596
161,230,0.18740677287181218
161,231,0.23930258750915528
161,237,0.2333433230717977
161,238,0.1880380610624949
161,240,0.20153024171789488
161,244,0.08872900240951115
161,245,0.14069369609157245
161,247,0.2610987176497777
161,249,0.21575324568483564
161,250,0.08692417045434316
161,251,0.14124495883782703
161,252,0.09435057220980525
161,253,0.1058117804073152
161,254,0.21831603596607843
161,257,0.08158836166063944
163,15,0.08950750517030047
163,16,0.2423180259846069
163,17,0.2095643130468798
163,21,0.23495989980605933
163,22,0.24757356238670838
163,30,0.276165552792095
163,37,0.2954647097832117
163,116,0.10598530075871028
163,117,0.17539188272747405
163,129,0.29775946655552904
163,132,0.06057173281143873
163,136,0.24922772601276225
163,145,0.12253682706982662
163,159,0.12234404044491905
163,165,0.21419303514636479
163,170,0.16937954545530498
163,179,0.2006173340173868
163,180,0.2250247019883636
163,184,0.2716991172100489
163,187,0.15644875633028837
163,191,0.0
163,198,0.24077672817004034
163,199,0.16948783689011365
163,202,0.18356239726910226
163,206,0.2914544565555377
163,210,0.29516686747471493
163,211,0.20808729653557143
163,212,0.21876645156121322
163,213,0.17809488215507605
163,219,0.12263799057557033
163,220,0.1821271246060347
163,227,0.16545164928986475
163,228,0.25517978045073425
163,230,0.210417328392848
163,231,0.26764944417354386
163,237,0.26603861420582503
163,238,0.21196244965888497
163,240,0.23183535211361372
163,244,0.10238389919201533
163,245,0.16125212491322785
163,247,0.2920967302261255
163,249,0.2478006637503958
163,250,0.1008510077610994
163,251,0.15735330283641816
163,252,0.10922419690550902
163,253,0.1218604890308974
163,254,0.24715070235423553
163,257,0.09413679096943293
172,15,0.08592946561812251
172,16,0.23055265305770767
172,17,0.1993837618421783
172,21,0.22626333942429888
172,22,0.23404315946002802
172,30,0.26101206500260604
172,37,0.28003236102975076
172,116,0.09868652037241393
172,117,0.17126751286589137
172,129,0.2793136595024003
172,132,0.05750495733486281
172,136,0.23925034916744783
172,145,0.11391989338315195
172,159,0.11704769319603367
172,165,0.2094938158781992
172,170,0.16068295022797963
172,179,0.19362981374272042
172,180,0.21007673625806064
172,184,0.2567731188868897
172,187,0.14756547138094903
172,191,0.0
172,198,0.2253041560244229
172,199,0.15825649340533549
172,202,0.1755452547222376
172,206,0.2720304973837402
172,210,0.27531293681305313
172,211,0.20138245158725315
172,212,0.203587325197863
172,213,0.16642510228686863
172,219,0.11460765145351122
172,220,0.17281554832502646
172,227,0.15433850929968887
172,228,0.23821847400430476
172,230,0.20342857212656074
172,231,0.259396009064383
172,237,0.2515045823874297
172,238,0.2038924135612669
172,240,0.2187059390772548
172,244,0.09633155632764101
172,245,0.15256760736099548
172,247,0.28276247531175613
172,249,0.2344962211187791
172,250,0.09469375259701222
172,251,0.15331204107238186
172,252,0.10232520946172169
172,253,0.1144901171090111
172,254,0.23647414416902596
172,257,0.0886444731718964
174,15,0.08458984384772578
174,16,0.2281605228175962
174,17,0.1969487269604063
174,21,0.22216047316305038
174,22,0.23166051640258573
174,30,0.2589161884597785
174,37,0.2775724602302885
174,116,0.09807595080597614
174,117,0.16710264541357425
174,129,0.27812140996586293
174,132,0.05685689325739698
174,136,0.2351329995224892
174,145,0.1136090078550141
174,159,0.11501371408796476
174,165,0.20431222912014985
174,170,0.1588244443276895
174,179,0.18957740947513319
174,180,0.20941200744187224
174,184,0.25568449238269797
174,187,0.14631283091214614
174,191,0.0
174,198,0.22474448703895739
174,199,0.15754001577028898
174,202,0.1727653514805848
174,206,0.2715045582593941
174,210,0.27515222759145064
174,211,0.19698103352230253
174,212,0.20348269899578492
174,213,0.16617343181032476
174,219,0.11420954055848591
174,220,0.17015300145963344
174,227,0.15352153509128386
174,228,0.2373318430986214
174,230,0.1991696564102076
174,231,0.25391820373573926
174,237,0.2502532796404226
174,238,0.20042219402667308
174,240,0.21693473880186798
174,244,0.09576213959513641
174,245,0.1511868715225681
174,247,0.27726689780630714
174,249,0.2321541764871861
174,250,0.0940408352048555
174,251,0.14971659219846492
174,252,0.10183552312626828
174,253,0.11388117566479762
174,254,0.23276834183834433
174,257,0.08794615457697612
180,15,0.06871938436493678
180,16,0.1845196403796942
180,17,0.15809185323497815
180,21,0.17456646696491926
180,22,0.18394758326307298
180,30,0.20812032326365149
180,37,0.22378875544570662
180,116,0.078877744525671
180,117,0.13188339936147844
180,129,0.22502726349467164
180,132,0.04647308540756278
180,136,0.18546591992147646
180,145,0.09224383154350548
180,159,0.09094791137550935
180,165,0.15977474646590967
180,170,0.12702976755519213
180,179,0.14789022347608277
180,180,0.17063546101765997
180,184,0.21067650588143064
180,187,0.11816581757782993
180,191,0.0
180,198,0.18483569572953618
180,199,0.12846480126226195
180,202,0.138534058310253
180,206,0.22313701765428126
180,210,0.22668338560022658
180,211,0.1557646930217743
180,212,0.16849339203084557
180,213,0.13868893437186125
180,219,0.0943809911836015
180,220,0.13500009542638128
180,227,0.12475821921285593
180,228,0.19443379644210546
180,230,0.15790930729403216
180,231,0.2013349071634767
180,237,0.20763386770778772
180,238,0.16087256980984002
180,240,0.17650266332223136
180,244,0.07855907002583017
180,245,0.12400425984821421
180,247,0.22174934229590523
180,249,0.18722063232980488
180,250,0.07624765958050121
180,251,0.11938185141377003
180,252,0.08379131641012334
180,253,0.09421037762086834
180,254,0.1871900858423289
180,257,0.07198502044965871
192,15,0.07796426448557112
192,16,0.20862826456626257
192,17,0.18038413188760244
192,21,0.2044516590734323
192,22,0.21041399786869686
192,30,0.23616013746886028
192,37,0.2546148883799712
192,116,0.08837342448532581
192,117,0.15511009480917093
192,129,0.25274097600153517
192,132,0.05196827401717504
192,136,0.21606544921031365
192,145,0.10261521053810914
192,159,0.10542022188504536
192,165,0.18904906672736008
192,170,0.14477333958659852
192,179,0.17398477656145891
192,180,0.18987018400520989
192,184,0.233307346701622
192,187,0.13303637554248174
192,191,0.0
192,198,0.20352595299482346
192,199,0.14240728225558996
192,202,0.1588119884332021
192,206,0.24630959704518318
192,210,0.2487817189345757
192,211,0.1817062795162201
192,212,0.1840078185002009
192,213,0.15107189416885375
192,219,0.10356704228454167
192,220,0.15556699824002054
192,227,0.1390954554080963
192,228,0.21506443822925742
192,230,0.18368889018893242
192,231,0.23450366655985513
192,237,0.2287282711929745
192,238,0.18448544459210503
192,240,0.19726961820075908
192,244,0.08693622301022212
192,245,0.13738790017863114
192,247,0.2560569532215595
192,249,0.2112115944425265
192,250,0.0850776969676926
192,251,0.13831189423799514
192,252,0.09238145143414538
192,253,0.10360509689365115
192,254,0.21369019150733948
192,257,0.07976708759864172
193,15,0.08249540757801797
193,16,0.22240027859097436
193,17,0.19137962423146718
193,21,0.2165534480412801
193,22,0.22464103746414185
193,30,0.25204861396834966
193,37,0.27123655259609225
193,116,0.09485110620657602
193,117,0.16208805080616112
193,129,0.2712039032720384
193,132,0.05522359375158946
193,136,0.22816501821462926
193,145,0.11063797774414222
193,159,0.11154823853856041
193,165,0.19881958195567132
193,170,0.15427816220692225
193,179,0.18344438552856446
193,180,0.20361946567441477
193,184,0.24978067335983117
193,187,0.14260479951898256
193,191,0.0
193,198,0.21910970757404963
193,199,0.15304930965105693
193,202,0.16818317220608395
193,206,0.26498869319756824
193,210,0.2680687671651443
193,211,0.1909268943220377
193,212,0.19817623136220155
193,213,0.16201451202233633
193,219,0.11117252166624422
193,220,0.16478671635190645
193,227,0.1493867115775744
193,228,0.23075246211254236
193,230,0.19321414465705553
193,231,0.24633420666058858
193,237,0.24437033507559033
193,238,0.19568199863036473
193,240,0.21107304147134223
193,244,0.09336060805453195
193,245,0.1465425210694472
193,247,0.2690761932730675
193,249,0.22550724181863996
193,250,0.09141867518424988
193,251,0.14522376336654028
193,252,0.09906613921746611
193,253,0.11076347101302374
193,254,0.22564758161703746
193,257,0.08546019140879313
194,15,0.1191008993320995
194,16,0.32262102133697934
194,17,0.27736943584901314
194,21,0.32197836024893656
194,22,0.3325254034333759
194,30,0.36425432969653415
194,37,0.38790094239844214
194,116,0.1424630739622646
194,117,0.23661804415962912
194,129,0.3905949060406004
194,132,0.07958930598364936
194,136,0.334614626923178
194,145,0.1639736856851313
194,159,0.16674995706194923
194,165,0.29331558287143705
194,170,0.22734430700382857
194,179,0.27493228026562266
194,180,0.2938481364587341
194,184,0.35104378590153323
194,187,0.21111801617675358
194,191,0.0
194,198,0.3178169755472077
194,199,0.22556325491103862
194,202,0.2467285388045841
194,206,0.3826167000664605
194,210,0.38713958544863597
194,211,0.28271007868978715
194,212,0.28533115802723685
194,213,0.22911012225680882
194,219,0.1606075487754963
194,220,0.24671681810308385
194,227,0.2213162675168779
194,228,0.3347235561922343
194,230,0.2853805450598399
194,231,0.3618234362867143
194,237,0.3418533550368415
194,238,0.2869727992349201
194,240,0.3082313439498345
194,244,0.13684939388875608
194,245,0.21225609560807546
194,247,0.38962032165792254
194,249,0.3332137319776747
194,250,0.13654583347222163
194,251,0.2135214063856337
194,252,0.1441484667878184
194,253,0.15881168813932509
194,254,0.32750129219558505
194,257,0.1252153742313385
195,15,0.10483346829811732
195,16,0.21139836487590627
195,17,0.20305749855771987
195,21,0.20452173440544694
195,22,0.21526398825826068
195,30,0.23910105653027053
195,37,0.25339680165052414
195,116,0.11023571111004928
195,117,0.17486190607492952
195,129,0.25222242036193765
195,132,0.07049483376922029
195,136,0.2207872503769328
195,145,0.1237396036585172
195,159,0.12536106760022026
195,165,0.19301437002352692
195,170,0.1638197283782883
195,179,0.18404758827505158
195,180,0.20698435862529782
195,184,0.23122874026497206
195,187,0.150289092057695
195,191,0.0
195,198,0.21550176044305167
195,199,0.16304660387455472
195,202,0.1740764545473626
195,206,0.24609258908916404
195,210,0.2485079987457505
195,211,0.19166537038251466
195,212,0.2037609629843333
195,213,0.17769251685393483
195,219,0.12881352611077138
195,220,0.1681706283489863
195,227,0.15701466910541056
195,228,0.22372646248131467
195,230,0.19374070909677768
195,231,0.23317286681245875
195,237,0.2450081491470337
195,238,0.19151889857573387
195,240,0.2087519544304586
195,244,0.10937307740366736
195,245,0.16400092032220628
195,247,0.25386964805700163
195,249,0.21525563496463704
195,250,0.10568568870133045
195,251,0.15873782680584833
195,252,0.11606961130835604
195,253,0.12980468581120172
195,254,0.22470538697990716
195,257,0.10258637978917076
196,15,0.16325059781471887
196,16,0.17266403635342917
196,17,0.17460703380081966
196,21,0.14259850978851318
196,22,0.1574121420936925
196,30,0.17661223597824574
196,37,0.18204209208488464
196,116,0.14905530512332915
196,117,0.16905825904437474
196,129,0.18315612631184713
196,132,0.1832002451022466
196,136,0.16328797530796793
196,145,0.14433579643567404
196,159,0.1388906640085307
196,165,0.13892377646906034
196,170,0.15534965094269776
196,179,0.14365877583622932
196,180,0.18428241948083957
196,184,0.17339114286005497
196,187,0.08179949267822154
196,198,0.0878274992108345
196,199,0.0807721421122551
196,202,0.07555549625645984
196,206,0.08828495939572652
196,210,0.09049733355641365
196,211,0.0749568298459053
196,212,0.09506285778786007
196,213,0.10394081566482782
196,219,0.09173038127747449
196,220,0.06832723505795002
196,227,0.0731170006096363
196,228,0.0879966127204484
196,230,0.0760261544585228
196,231,0.0818216010928154
196,237,0.10790751022951943
196,238,0.07322579086758196
196,240,0.08374889362603426
196,244,0.0791861382978303
196,245,0.09894800956050555
196,247,0.08909550433357556
196,249,0.07828114357064753
196,250,0.06992286485102442
196,251,0.0796629103521506
196,252,0.08566506710406896
196,253,0.09748019184917212
196,254,0.09008313119411468
196,257,0.08467939645051956
